year_month,uf,product,unit,volume,created_at
2019-10,MA,ÓLEO COMBUSTÍVEL ,m3,38901.12,2022-03-17
2019-10,TO,ÓLEO COMBUSTÍVEL ,m3,91.38,2022-03-17
2019-10,AP,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2019-10,PA,ÓLEO COMBUSTÍVEL ,m3,62003.8,2022-03-17
2019-10,RR,ÓLEO COMBUSTÍVEL ,m3,59.57,2022-03-17
2019-10,AM,ÓLEO COMBUSTÍVEL ,m3,3274.23,2022-03-17
2019-10,AC,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2019-10,RO,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2019-10,DF,ÓLEO DIESEL ,m3,34543.5,2022-03-17
2019-10,GO,ÓLEO DIESEL ,m3,270990.07,2022-03-17
2019-10,MT,ÓLEO DIESEL ,m3,289758.92,2022-03-17
2019-10,MS,ÓLEO DIESEL ,m3,136928.61,2022-03-17
2019-10,RS,ÓLEO DIESEL ,m3,333573.82,2022-03-17
2019-10,SC,ÓLEO DIESEL ,m3,237663.4,2022-03-17
2019-10,PR,ÓLEO DIESEL ,m3,519510.71,2022-03-17
2019-10,SP,ÓLEO DIESEL ,m3,1209981.28,2022-03-17
2019-10,RJ,ÓLEO DIESEL ,m3,213351.08,2022-03-17
2019-10,ES,ÓLEO DIESEL ,m3,101562.42,2022-03-17
2019-10,MG,ÓLEO DIESEL ,m3,654729.33,2022-03-17
2019-10,BA,ÓLEO DIESEL ,m3,289573.63,2022-03-17
2019-10,SE,ÓLEO DIESEL ,m3,29002.0,2022-03-17
2019-10,AL,ÓLEO DIESEL ,m3,36416.95,2022-03-17
2019-10,PE,ÓLEO DIESEL ,m3,132700.88,2022-03-17
2019-10,PB,ÓLEO DIESEL ,m3,40515.48,2022-03-17
2019-10,RN,ÓLEO DIESEL ,m3,42245.33,2022-03-17
2019-10,CE,ÓLEO DIESEL ,m3,97393.25,2022-03-17
2019-10,PI,ÓLEO DIESEL ,m3,51419.58,2022-03-17
2019-10,MA,ÓLEO DIESEL ,m3,128964.97,2022-03-17
2019-10,TO,ÓLEO DIESEL ,m3,98433.18,2022-03-17
2019-10,AP,ÓLEO DIESEL ,m3,9978.0,2022-03-17
2019-10,PA,ÓLEO DIESEL ,m3,233048.47,2022-03-17
2019-10,RR,ÓLEO DIESEL ,m3,38493.9,2022-03-17
2019-10,AM,ÓLEO DIESEL ,m3,89660.44,2022-03-17
2019-10,AC,ÓLEO DIESEL ,m3,14872.5,2022-03-17
2019-10,RO,ÓLEO DIESEL ,m3,80461.73,2022-03-17
2019-10,DF,QUEROSENE DE AVIAÇÃO ,m3,36999.58,2022-03-17
2019-10,GO,QUEROSENE DE AVIAÇÃO ,m3,5268.9,2022-03-17
2019-10,MT,QUEROSENE DE AVIAÇÃO ,m3,4495.18,2022-03-17
2019-10,MS,QUEROSENE DE AVIAÇÃO ,m3,2549.57,2022-03-17
2019-10,RS,QUEROSENE DE AVIAÇÃO ,m3,12023.13,2022-03-17
2019-10,SC,QUEROSENE DE AVIAÇÃO ,m3,5100.7,2022-03-17
2019-10,PR,QUEROSENE DE AVIAÇÃO ,m3,11987.3,2022-03-17
2019-10,SP,QUEROSENE DE AVIAÇÃO ,m3,279574.17,2022-03-17
2019-10,RJ,QUEROSENE DE AVIAÇÃO ,m3,78018.94,2022-03-17
2019-10,ES,QUEROSENE DE AVIAÇÃO ,m3,2879.64,2022-03-17
2019-10,MG,QUEROSENE DE AVIAÇÃO ,m3,22324.41,2022-03-17
2019-10,BA,QUEROSENE DE AVIAÇÃO ,m3,18697.66,2022-03-17
2019-10,SE,QUEROSENE DE AVIAÇÃO ,m3,1494.23,2022-03-17
2019-10,AL,QUEROSENE DE AVIAÇÃO ,m3,4520.66,2022-03-17
2019-10,PE,QUEROSENE DE AVIAÇÃO ,m3,26623.28,2022-03-17
2019-10,PB,QUEROSENE DE AVIAÇÃO ,m3,3105.88,2022-03-17
2019-10,RN,QUEROSENE DE AVIAÇÃO ,m3,6191.23,2022-03-17
2019-10,CE,QUEROSENE DE AVIAÇÃO ,m3,22665.62,2022-03-17
2019-10,PI,QUEROSENE DE AVIAÇÃO ,m3,1640.15,2022-03-17
2019-10,MA,QUEROSENE DE AVIAÇÃO ,m3,3529.47,2022-03-17
2019-10,TO,QUEROSENE DE AVIAÇÃO ,m3,700.43,2022-03-17
2019-10,AP,QUEROSENE DE AVIAÇÃO ,m3,594.25,2022-03-17
2019-10,PA,QUEROSENE DE AVIAÇÃO ,m3,10474.43,2022-03-17
2019-10,RR,QUEROSENE DE AVIAÇÃO ,m3,1001.49,2022-03-17
2019-10,AM,QUEROSENE DE AVIAÇÃO ,m3,12922.45,2022-03-17
2019-10,AC,QUEROSENE DE AVIAÇÃO ,m3,1156.58,2022-03-17
2019-10,RO,QUEROSENE DE AVIAÇÃO ,m3,2486.68,2022-03-17
2019-10,DF,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,GO,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,MT,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,MS,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,RS,QUEROSENE ILUMINANTE ,m3,58.0,2022-03-17
2019-10,SC,QUEROSENE ILUMINANTE ,m3,118.0,2022-03-17
2019-10,PR,QUEROSENE ILUMINANTE ,m3,7.5,2022-03-17
2019-10,SP,QUEROSENE ILUMINANTE ,m3,20.0,2022-03-17
2019-10,RJ,QUEROSENE ILUMINANTE ,m3,12.85,2022-03-17
2019-10,ES,QUEROSENE ILUMINANTE ,m3,12.0,2022-03-17
2019-10,MG,QUEROSENE ILUMINANTE ,m3,135.0,2022-03-17
2019-10,BA,QUEROSENE ILUMINANTE ,m3,10.8,2022-03-17
2019-10,SE,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,AL,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,PE,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,PB,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,RN,QUEROSENE ILUMINANTE ,m3,6.0,2022-03-17
2019-10,CE,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,PI,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,MA,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,TO,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,AP,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,PA,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,RR,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,AM,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,AC,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,RO,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2019-10,DF,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2019-10,GO,GASOLINA DE AVIAÇÃO ,m3,163.09,2022-03-17
2019-10,MT,GASOLINA DE AVIAÇÃO ,m3,259.56,2022-03-17
2019-10,MS,GASOLINA DE AVIAÇÃO ,m3,126.86,2022-03-17
2019-10,RS,GASOLINA DE AVIAÇÃO ,m3,327.72,2022-03-17
2019-10,SC,GASOLINA DE AVIAÇÃO ,m3,154.14,2022-03-17
2019-10,PR,GASOLINA DE AVIAÇÃO ,m3,344.92,2022-03-17
2019-10,SP,GASOLINA DE AVIAÇÃO ,m3,730.32,2022-03-17
2019-10,RJ,GASOLINA DE AVIAÇÃO ,m3,71.5,2022-03-17
2019-10,ES,GASOLINA DE AVIAÇÃO ,m3,68.0,2022-03-17
2019-10,MG,GASOLINA DE AVIAÇÃO ,m3,332.62,2022-03-17
2019-10,BA,GASOLINA DE AVIAÇÃO ,m3,102.95,2022-03-17
2019-10,SE,GASOLINA DE AVIAÇÃO ,m3,6.0,2022-03-17
2019-10,AL,GASOLINA DE AVIAÇÃO ,m3,8.0,2022-03-17
2019-10,PE,GASOLINA DE AVIAÇÃO ,m3,30.36,2022-03-17
2019-10,PB,GASOLINA DE AVIAÇÃO ,m3,27.23,2022-03-17
2019-10,RN,GASOLINA DE AVIAÇÃO ,m3,5.53,2022-03-17
2019-10,CE,GASOLINA DE AVIAÇÃO ,m3,35.28,2022-03-17
2019-10,PI,GASOLINA DE AVIAÇÃO ,m3,20.0,2022-03-17
2019-10,MA,GASOLINA DE AVIAÇÃO ,m3,45.94,2022-03-17
2019-10,TO,GASOLINA DE AVIAÇÃO ,m3,118.0,2022-03-17
2019-10,AP,GASOLINA DE AVIAÇÃO ,m3,24.0,2022-03-17
2019-10,PA,GASOLINA DE AVIAÇÃO ,m3,201.76,2022-03-17
2019-10,RR,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2019-10,AM,GASOLINA DE AVIAÇÃO ,m3,64.2,2022-03-17
2019-10,AC,GASOLINA DE AVIAÇÃO ,m3,113.34,2022-03-17
2019-10,RO,GASOLINA DE AVIAÇÃO ,m3,30.0,2022-03-17
2019-10,DF,GASOLINA C ,m3,94779.5,2022-03-17
2019-10,GO,GASOLINA C ,m3,97791.82,2022-03-17
2019-10,MT,GASOLINA C ,m3,40077.75,2022-03-17
2019-10,MS,GASOLINA C ,m3,68475.85,2022-03-17
2019-10,RS,GASOLINA C ,m3,305456.93,2022-03-17
2019-10,SC,GASOLINA C ,m3,250993.12,2022-03-17
2019-10,PR,GASOLINA C ,m3,220409.61,2022-03-17
2019-10,SP,GASOLINA C ,m3,693645.75,2022-03-17
2019-10,RJ,GASOLINA C ,m3,181002.35,2022-03-17
2019-10,ES,GASOLINA C ,m3,81357.8,2022-03-17
2019-10,MG,GASOLINA C ,m3,277684.85,2022-03-17
2019-10,BA,GASOLINA C ,m3,178189.3,2022-03-17
2019-10,SE,GASOLINA C ,m3,33737.8,2022-03-17
2019-10,AL,GASOLINA C ,m3,38919.0,2022-03-17
2019-10,PE,GASOLINA C ,m3,121956.5,2022-03-17
2019-10,PB,GASOLINA C ,m3,58269.16,2022-03-17
2019-10,RN,GASOLINA C ,m3,54021.0,2022-03-17
2019-10,CE,GASOLINA C ,m3,122343.52,2022-03-17
2019-10,PI,GASOLINA C ,m3,49189.99,2022-03-17
2019-10,MA,GASOLINA C ,m3,82619.81,2022-03-17
2019-10,TO,GASOLINA C ,m3,31092.87,2022-03-17
2019-10,AP,GASOLINA C ,m3,15372.5,2022-03-17
2019-10,PA,GASOLINA C ,m3,104902.61,2022-03-17
2019-10,RR,GASOLINA C ,m3,13926.5,2022-03-17
2019-10,AM,GASOLINA C ,m3,56009.85,2022-03-17
2019-10,AC,GASOLINA C ,m3,12235.4,2022-03-17
2019-10,RO,GASOLINA C ,m3,37816.1,2022-03-17
2020-10,DF,GLP ,m3,0.0,2022-03-17
2020-10,GO,GLP ,m3,0.0,2022-03-17
2020-10,MT,GLP ,m3,0.0,2022-03-17
2020-10,MS,GLP ,m3,0.0,2022-03-17
2020-10,RS,GLP ,m3,0.0,2022-03-17
2020-10,SC,GLP ,m3,0.0,2022-03-17
2020-10,PR,GLP ,m3,0.0,2022-03-17
2020-10,SP,GLP ,m3,0.0,2022-03-17
2020-10,RJ,GLP ,m3,0.0,2022-03-17
2020-10,ES,GLP ,m3,0.0,2022-03-17
2020-10,MG,GLP ,m3,0.0,2022-03-17
2020-10,BA,GLP ,m3,0.0,2022-03-17
2020-10,SE,GLP ,m3,0.0,2022-03-17
2020-10,AL,GLP ,m3,0.0,2022-03-17
2020-10,PE,GLP ,m3,0.0,2022-03-17
2020-10,PB,GLP ,m3,0.0,2022-03-17
2020-10,RN,GLP ,m3,0.0,2022-03-17
2020-10,CE,GLP ,m3,0.0,2022-03-17
2020-10,PI,GLP ,m3,0.0,2022-03-17
2020-10,MA,GLP ,m3,0.0,2022-03-17
2020-10,TO,GLP ,m3,0.0,2022-03-17
2020-10,AP,GLP ,m3,0.0,2022-03-17
2020-10,PA,GLP ,m3,0.0,2022-03-17
2020-10,RR,GLP ,m3,0.0,2022-03-17
2020-10,AM,GLP ,m3,0.0,2022-03-17
2020-10,AC,GLP ,m3,0.0,2022-03-17
2020-10,RO,GLP ,m3,0.0,2022-03-17
2020-10,DF,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,GO,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,MT,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,MS,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,RS,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,SC,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,PR,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,SP,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,RJ,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,ES,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,MG,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,BA,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,SE,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,AL,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,PE,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,PB,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,RN,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,CE,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,PI,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,MA,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,TO,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,AP,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,PA,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,RR,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,AM,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,AC,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,RO,ETANOL HIDRATADO ,m3,0.0,2022-03-17
2020-10,DF,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,GO,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,MT,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,MS,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,RS,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,SC,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,PR,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,SP,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,RJ,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,ES,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,MG,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,BA,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,SE,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,AL,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,PE,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,PB,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,RN,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,CE,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,PI,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,MA,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,TO,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,AP,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,PA,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,RR,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,AM,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,AC,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,RO,ÓLEO COMBUSTÍVEL ,m3,0.0,2022-03-17
2020-10,DF,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,GO,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,MT,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,MS,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,RS,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,SC,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,PR,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,SP,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,RJ,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,ES,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,MG,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,BA,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,SE,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,AL,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,PE,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,PB,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,RN,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,CE,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,PI,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,MA,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,TO,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,AP,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,PA,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,RR,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,AM,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,AC,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,RO,ÓLEO DIESEL ,m3,0.0,2022-03-17
2020-10,DF,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,GO,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,MT,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,MS,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,RS,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,SC,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,PR,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,SP,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,RJ,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,ES,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,MG,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,BA,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,SE,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,AL,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,PE,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,PB,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,RN,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,CE,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,PI,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,MA,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,TO,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,AP,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,PA,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,RR,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,AM,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,AC,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,RO,QUEROSENE DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,DF,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,GO,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,MT,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,MS,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,RS,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,SC,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,PR,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,SP,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,RJ,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,ES,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,MG,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,BA,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,SE,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,AL,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,PE,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,PB,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,RN,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,CE,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,PI,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,MA,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,TO,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,AP,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,PA,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,RR,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,AM,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,AC,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,RO,QUEROSENE ILUMINANTE ,m3,0.0,2022-03-17
2020-10,DF,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,GO,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,MT,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,MS,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,RS,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,SC,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,PR,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,SP,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,RJ,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,ES,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,MG,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,BA,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,SE,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,AL,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,PE,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,PB,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,RN,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,CE,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,PI,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,MA,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,TO,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,AP,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,PA,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,RR,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,AM,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,AC,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,RO,GASOLINA DE AVIAÇÃO ,m3,0.0,2022-03-17
2020-10,DF,GASOLINA C ,m3,0.0,2022-03-17
2020-10,GO,GASOLINA C ,m3,0.0,2022-03-17
2020-10,MT,GASOLINA C ,m3,0.0,2022-03-17
2020-10,MS,GASOLINA C ,m3,0.0,2022-03-17
2020-10,RS,GASOLINA C ,m3,0.0,2022-03-17
2020-10,SC,GASOLINA C ,m3,0.0,2022-03-17
2020-10,PR,GASOLINA C ,m3,0.0,2022-03-17
2020-10,SP,GASOLINA C ,m3,0.0,2022-03-17
2020-10,RJ,GASOLINA C ,m3,0.0,2022-03-17
2020-10,ES,GASOLINA C ,m3,0.0,2022-03-17
2020-10,MG,GASOLINA C ,m3,0.0,2022-03-17
2020-10,BA,GASOLINA C ,m3,0.0,2022-03-17
2020-10,SE,GASOLINA C ,m3,0.0,2022-03-17
2020-10,AL,GASOLINA C ,m3,0.0,2022-03-17
2020-10,PE,GASOLINA C ,m3,0.0,2022-03-17
2020-10,PB,GASOLINA C ,m3,0.0,2022-03-17
2020-10,RN,GASOLINA C ,m3,0.0,2022-03-17
2020-10,CE,GASOLINA C ,m3,0.0,2022-03-17
2020-10,PI,GASOLINA C ,m3,0.0,2022-03-17
2020-10,MA,GASOLINA C ,m3,0.0,2022-03-17
2020-10,TO,GASOLINA C ,m3,0.0,2022-03-17
2020-10,AP,GASOLINA C ,m3,0.0,2022-03-17
2020-10,PA,GASOLINA C ,m3,0.0,2022-03-17
2020-10,RR,GASOLINA C ,m3,0.0,2022-03-17
2020-10,AM,GASOLINA C ,m3,0.0,2022-03-17
2020-10,AC,GASOLINA C ,m3,0.0,2022-03-17
2020-10,RO,GASOLINA C ,m3,0.0,2022-03-17
2000-11,RO,GASOLINA C ,m3,11547.58,2022-03-17
2000-11,AC,GASOLINA C ,m3,3289.72,2022-03-17
2000-11,AM,GASOLINA C ,m3,20766.92,2022-03-17
2000-11,RR,GASOLINA C ,m3,3200.4,2022-03-17
2000-11,PA,GASOLINA C ,m3,28145.78,2022-03-17
2000-11,AP,GASOLINA C ,m3,3779.9,2022-03-17
2000-11,TO,GASOLINA C ,m3,7153.28,2022-03-17
2000-11,MA,GASOLINA C ,m3,17643.61,2022-03-17
2000-11,PI,GASOLINA C ,m3,10592.22,2022-03-17
2000-11,CE,GASOLINA C ,m3,38923.27,2022-03-17
2000-11,RN,GASOLINA C ,m3,18534.87,2022-03-17
2000-11,PB,GASOLINA C ,m3,18325.78,2022-03-17
2000-11,PE,GASOLINA C ,m3,49191.75,2022-03-17
2000-11,AL,GASOLINA C ,m3,13934.11,2022-03-17
2000-11,SE,GASOLINA C ,m3,12044.86,2022-03-17
2000-11,BA,GASOLINA C ,m3,73630.19,2022-03-17
2000-11,MG,GASOLINA C ,m3,191359.24,2022-03-17
2000-11,ES,GASOLINA C ,m3,33811.76,2022-03-17
