COMBUSTÍVEL,ANO,REGIÃO,ESTADO,UNIDADE,JAN,FEV,MAR,ABR,MAI,JUN,JUL,AGO,SET,OUT,NOV,DEZ,TOTAL
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,PARÁ,m3,7115.7,8173.5,8116.83,9494.269836,6514.948,8647.583,8618.55,9456.43,13578.107,7758.932,7826.013,6979.219,102280.0818
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,RORAIMA,m3,0,0,0,0.065419663,0,0,0,105,135,75,0,0,315.0654197
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,AMAZONAS,m3,10936.15,8439.585,10529.566,10633.38425,12349.592,11165.023,11593.898,11726.814,11903.103,12539.576,11351.044,12152.378,135320.1132
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,ACRE,m3,76,28,113,60.08724553,140,61,23,21,34,89,43,63,751.0872455
ÓLEO DIESEL MARÍTIMO (m3),2017,REGIÃO NORTE,RONDÔNIA,m3,510.2,503,601.6,740.2281511,440.5,642.4,763.5,1222,1110,1191.8,843.4,667,9235.628151
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,229,242,423,92,210,247,0,36,37,28,31,31,1606
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUL,SANTA CATARINA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUL,PARANÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUDESTE,SÃO PAULO,m3,0,225,385,1225,1275,1450,1560,1265,1455,1193,500,240,10773
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,m3,5,10,5,10,5,0,0,0,0,0,0,0,35
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,BAHIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,SERGIPE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,ALAGOAS,m3,0,5,0,0,0,0,0,0,0,0,35,0,40
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,PARAÍBA,m3,180,80,180,0,60,0,0,30,0,0,0,0,530
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,CEARÁ,m3,0,0,0,0,0,0,0,0,0,0,10,0,10
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,PIAUÍ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORDESTE,MARANHÃO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,TOCANTINS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,AMAPÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,PARÁ,m3,4629.574,32,5,30,275,64,0,0,0,0,0,0,5035.574
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,830,60,890
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,AMAZONAS,m3,22383.354,28552.455,8111.411,15154.03,35119.034,42191.883,42542.314,53985.517,61948.95,39875.351,38908.364,54221.529,442994.192
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,ACRE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2017,REGIÃO NORTE,RONDÔNIA,m3,33,40,104,45,62,148,0,0,0,0,0,0,432
ÓLEO DIESEL S-500 (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,13175.13425,12619.5774,15383.66301,13054.73425,14245.04301,13549.29178,12875.29863,14474.44663,13562.01947,13908.34147,13100.59123,12085.68947,162033.8306
ÓLEO DIESEL S-500 (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,m3,126175.1535,146851.7204,162069.8987,129342.1635,155370.0157,169228.091,176996.6941,179252.1931,175311.1945,180811.1735,156101.4497,121867.2045,1879376.952
ÓLEO DIESEL S-500 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,179747.3445,205096.5072,194822.0453,133209.0135,160788.1053,194169.7991,206781.9434,194420.8734,189270.1174,203344.6894,175128.0962,141785.1504,2178563.685
ÓLEO DIESEL S-500 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,60182.30321,75912.30377,77385.27025,55817.75221,60453.20925,69105.20329,85366.52473,79367.41073,76974.10992,74559.98092,61542.29696,48095.18192,824761.5472
ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,m3,183839.4344,181483.2685,298873.8215,242942.2784,208033.8665,203321.1986,207965.6165,208863.3485,205683.5458,227654.9738,237170.9799,184619.7688,2590452.101
ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUL,SANTA CATARINA,m3,122856.075,120846.3508,151269.1075,125616.143,134552.2185,127460.255,133365.5182,139493.7022,134026.0429,133373.6569,133793.0135,118389.1739,1575041.257
ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUL,PARANÁ,m3,273014.8707,321413.4913,359669.9161,268891.7317,307494.2001,320905.9426,360256.0569,356383.5439,347863.9821,322926.9191,301991.1196,269820.7991,3810632.573
ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUDESTE,SÃO PAULO,m3,446842.0101,506485.7669,625491.3193,563402.2511,653166.5103,668705.2385,680294.1187,700036.3947,690004.5246,670377.3816,597743.5288,521410.5236,7323959.568
ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,m3,71515.3975,62598.2912,76945.6423,64260.3315,72855.7033,64912.8211,69635.5034,69953.4654,68795.0464,70889.5784,64851.9682,65155.0464,822368.7951
ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,47888.08337,39962.1885,51268.69045,44345.02637,49243.25445,48389.31554,44006.00641,51379.49441,47801.36683,49749.27983,47527.80292,44654.65183,566215.1609
ÓLEO DIESEL S-500 (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,m3,355793.7657,353382.3142,428865.385,367761.5477,409852.083,416800.0553,418563.4049,435941.3279,424921.5664,428249.7764,402587.3127,360507.2294,4803225.769
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,BAHIA,m3,144556.1341,131981.1265,167034.8943,155804.2591,161859.6023,153767.7946,157867.5672,166560.3452,160526.2125,167179.1615,159233.9117,144856.8485,1871227.857
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,SERGIPE,m3,13472.14288,12020.3543,13446.48483,12397.54288,13764.58383,12073.52478,10957.91335,12475.83135,11436.2181,12440.0441,13670.34205,12950.1791,151105.1616
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,ALAGOAS,m3,20912.37632,17127.92106,16871.45615,13242.52632,14414.95615,12512.38597,12415.49123,14079.74123,14211.28835,16591.60835,17385.97118,18121.43235,187887.1547
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,m3,23163.77175,18007.7074,19918.27885,15402.94675,16992.47385,14425.41095,14902.7153,15571.9993,15071.7178,14607.6148,13537.8659,12651.5268,194254.0294
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,PARAÍBA,m3,19067.90504,17958.98604,20186.59904,17357.63504,18919.11904,17542.84303,16971.63204,19121.61204,18807.57201,19654.06601,19304.43801,19750.25201,224642.6594
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,25547.66595,23607.53276,30657.75715,22856.66595,25405.57715,24852.58836,24414.32155,26370.05555,26443.94759,32080.62859,26267.89779,25197.16859,313701.807
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,CEARÁ,m3,23706.43661,21138.87449,22156.60553,18177.17561,22461.23553,22100.94545,22216.23057,23857.83057,22848.80516,22848.27616,22657.22908,22082.12816,266251.7729
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,PIAUÍ,m3,20342.04096,17467.44277,22677.29883,22753.69096,22511.29883,23134.3067,22976.3949,23601.7849,22419.42426,22658.35426,23851.95913,22716.46426,267110.4607
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORDESTE,MARANHÃO,m3,67159.1572,58409.65796,71548.23638,66890.6612,69166.95538,71007.94355,70163.23079,74075.86279,72332.97265,75821.05665,75001.49283,73772.76865,845349.996
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,TOCANTINS,m3,39138.6791,41313.19728,57554.15455,47545.1391,51181.01855,50316.19001,51619.43183,54817.02183,52605.37409,55047.32809,55548.30455,48295.42609,604981.2651
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,AMAPÁ,m3,8236.925729,6814.852583,8009.863632,7312.810729,8727.183632,8270.621534,8099.15468,8512.15468,7971.173194,8105.959194,7939.049097,6906.321194,94906.06988
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,PARÁ,m3,90353.83509,83899.47967,103996.4178,92866.60509,114341.1978,109010.2705,100563.0739,119649.9719,110407.0916,113703.3316,113364.4313,103153.8366,1255309.543
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,RORAIMA,m3,5658.163549,6262.730839,6625.541743,6248.163549,7189.941743,4898.119936,3431.352646,6236.352646,7247.843613,8803.207613,8741.165807,8671.942613,80014.5263
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,AMAZONAS,m3,15090.17612,15846.53549,36441.02804,34188.90012,38489.48404,36817.62595,36000.34458,26586.16058,18140.66416,31045.83316,27108.75408,24199.21216,339954.7185
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,ACRE,m3,7720.418114,7721.274491,8519.489032,8579.018114,9615.289032,10164.15995,10240.90357,10347.10357,10878.35816,11003.57516,9448.831082,8646.583164,112885.0035
ÓLEO DIESEL S-500 (m3),2017,REGIÃO NORTE,RONDÔNIA,m3,41856.67038,47893.7323,55404.72766,47210.77038,51043.12766,52704.78494,58328.89902,55303.99902,54399.43843,53888.76043,55838.32772,48618.93843,622492.1764
ÓLEO DIESEL S-10 (m3),2017,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,14653.4,14694.2,18133,15306.742,17188.9,16919.6,16285.4,18070.8,16891.59178,17118.00855,16278.75953,17050.1263,198590.5282
ÓLEO DIESEL S-10 (m3),2017,REGIÃO CENTRO-OESTE,GOIÁS,m3,50210.679,55385.201,62743.33,57852.024,67766.25,71045.114,76212.627,76325.671,71891.24101,76621.51628,68953.48907,58155.03734,793162.1797
ÓLEO DIESEL S-10 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,37729,39651.845,43539.235,35671.411,42229.018,46755.28,50177.872,50202.84,47978.36707,50090.16187,46206.81783,41604.49664,531836.3444
ÓLEO DIESEL S-10 (m3),2017,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,29993.763,36622.771,37584.92,28553.455,31120.58,33895.423,40679.912,39708.2,39173.88029,37885.04433,33270.9419,29570.20994,418059.1005
ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUL,RIO GRANDE DO SUL,m3,67626.464,64572.771,83846.944,72241.202,76276.17,76103.848,77313.958,78897.58,75486.58157,79055.71665,82071.66419,78637.65226,912130.5517
ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUL,SANTA CATARINA,m3,62851.276,60053.849,72776.899,60449.305,67101.23,66035.236,69406.684,72891.352,68673.45704,70456.10358,71679.96695,68235.58749,810610.9461
ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUL,PARANÁ,m3,107962.368,110883.004,130676.067,112246.299,125420.262,126479.813,142331.625,136774.708,132104.1076,130932.192,129197.8357,124624.0561,1509632.337
ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUDESTE,SÃO PAULO,m3,318133.871,328917.179,397082.263,354551.151,403256.289,402907.117,405667.551,435621.237,419039.1915,420345.5387,396367.5137,384423.6219,4666312.524
ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUDESTE,RIO DE JANEIRO,m3,112137.267,104032.211,118008.481,105570.784,114517.048,111116.238,111973.908,115654.87,114017.5951,114415.3499,111620.9569,117020.0777,1350084.787
ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,30160.541,25611,33416.5,29403,33718.9,33698.6,33514,37014.743,34946.20054,36963.07262,35118.91915,34507.69724,398073.1736
ÓLEO DIESEL S-10 (m3),2017,REGIÃO SUDESTE,MINAS GERAIS,m3,146659.757,144606.594,176243.143,157621.892,176968.791,180603.6,184283.546,193681.184,188626.1633,186855.3276,174968.305,165863.8783,2076982.181
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,BAHIA,m3,85105.147,79691.138,101275.275,92387.035,96388.761,97592.733,101613.209,107504.739,101511.5746,107313.0958,103468.481,99893.04029,1173744.229
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,SERGIPE,m3,12736.356,11762.241,13759.201,12472.8,13596.87,12728,12377.447,13721.399,12831.22278,14003.92973,14655.99097,14469.45792,159114.9154
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,ALAGOAS,m3,13893.2,12310.5,14002,12297.5,13404.5,11829,11877.77,13902.5,13337.38597,15842.23579,16948.62793,16772.52576,166417.7455
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,PERNAMBUCO,m3,83465.757,80053.9,103162.983,83867.42,88728.739,86518.825,85907.936,96481.513,95261.54495,113407.131,106426.3144,106361.3875,1129643.451
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,PARAÍBA,m3,17970.6,16245.869,19107.18,17045.14,19042.82,19160.921,18798,21233.53,20592.35803,19115.56503,19193.42083,18971.13983,226476.5437
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,10279.5,9515.5,10771.5,9305.5,10626,10528,10563.13,11451,11114.28836,11329.64257,11913.1666,12093.39781,129490.6253
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,CEARÁ,m3,57873.685,51335.964,58495.752,52339.219,60459.396,60445.193,60737.972,66760.525,63682.58445,66689.67937,63902.99243,66033.10935,728756.0716
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,PIAUÍ,m3,17170.34,15667.91,20055.15,19294.506,21319.398,21621.9,22417.35,22932.83,21639.0007,22275.86058,22697.36328,21524.62115,248616.2297
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORDESTE,MARANHÃO,m3,33592.21,29950.86,36423.33,33097.31,37540.45,39045.596,39548.965,42320.95,41301.92955,42215.68972,42682.04678,42314.53496,460033.872
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,TOCANTINS,m3,20776.94,21270.04,28668.72,24229,26902.603,26809.56,28554.25,29655.12,27757.45001,28866.71146,28529.9301,26339.88355,318360.2081
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,AMAPÁ,m3,902.5,907,1212.5,1009.5,1092.5,1213.5,1371.5,1901.7,1621.552534,1220.720437,1319.812115,1189.182018,14961.9671
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,PARÁ,m3,62236.714,54787.91,64919.709,57970.573,69914.839,70639.615,70501.77,76425.574,74779.92053,75772.01325,73748.86268,70013.4074,821710.9079
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,RORAIMA,m3,2912.3,2834.4,3398.3,3100.6,3134.4,2850.4,2571,3258.2,4101.919936,4004.710129,3744.854575,3482.129768,39393.21441
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,AMAZONAS,m3,8909.874,8637.483,10370.893,11830.772,11435.623,11842.6,10860.864,11648.19,11014.53595,11344.17487,11252.01094,10961.72285,130108.7436
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,ACRE,m3,2439.4,2432.3,3248.443,2633,3016.8,3222.7,3432.3,3802.6,3486.45995,3455.669868,3117.812134,3203.477052,37490.962
ÓLEO DIESEL S-10 (m3),2017,REGIÃO NORTE,RONDÔNIA,m3,13027.4,13702.2,15931.1,14440.6,16064.4,17252.154,18777.13,18609.4,18369.47794,17814.62423,18231.2184,16840.73168,199060.4363
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,0,0,0,0,15,0,0,0,0,0,0,0,15
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO CENTRO-OESTE,GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,0,0,0,0,12,8,0,0,0,0,0,0,20
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,0,0,0,0,45.016,0,0,0,0,0,0,0,45.016
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO SUL,RIO GRANDE DO SUL,m3,0,0,0,0,5,525,0,0,0,0,0,0,530
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO SUL,SANTA CATARINA,m3,65,60,60,35,48,224,30,40,35,35,40,75,747
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO SUL,PARANÁ,m3,5,5.6,5,23.1,20,180,35,30,21.343,30,25.6,0,380.643
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO SUDESTE,SÃO PAULO,m3,936.4,780,594,577,758.8,1855.05,456.4,326,489,354.892,607,1148,8882.542
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO SUDESTE,RIO DE JANEIRO,m3,1370.936,1305.705,995.995,957.965,823.828,1768.487,624.558,604.197,660,759,850,1823,12543.671
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,45,15,10,15,10,15,15,40,30,45,35,60,335
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO SUDESTE,MINAS GERAIS,m3,0,0,0,5,0,45,0,1,0,0,0,0,51
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORDESTE,BAHIA,m3,0,0,0,0,5,35,0,0,0,0,0,0,40
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORDESTE,SERGIPE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORDESTE,ALAGOAS,m3,0,0,0,0,5,0,0,0,0,0,0,0,5
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORDESTE,PERNAMBUCO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORDESTE,PARAÍBA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORDESTE,CEARÁ,m3,0,0,0,0,90,95,0,0,0,0,0,0,185
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORDESTE,PIAUÍ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORDESTE,MARANHÃO,m3,0,0,0,0,5,5,0,0,0,0,0,0,10
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORTE,TOCANTINS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORTE,AMAPÁ,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORTE,PARÁ,m3,0,0,0,0,420,146,0,0,0,0,0,0,566
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORTE,RORAIMA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORTE,AMAZONAS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORTE,ACRE,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL (OUTROS ) (m3),2018,REGIÃO NORTE,RONDÔNIA,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO CENTRO-OESTE,GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO DO SUL,m3,172,193,382,265,229,315,335,428,242,298,112,250,3221
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO SUL,RIO GRANDE DO SUL,m3,2870.26,2662.978,2337.056,2470.782,1805.484,2119,1888,1813,2203,2452.067,2761.456,2346.807,27729.89
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO SUL,SANTA CATARINA,m3,3147.17,5723.314,3787.077,4370.431,3312.214,6027.164,5585.06,4771.171,4378.876,4578.253,4454.052,5074.915,55209.697
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO SUL,PARANÁ,m3,1060.967,904.989,446.097,826.663,298.183,773,361.2,711.917,601,638.758,2077.772,1794.839,10495.385
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO SUDESTE,SÃO PAULO,m3,2782.624,2211.804,1996.3,2449.895,1815.384,3304.706,2862,3631.461,3200.675,2744.309,2235.222,3240.636,32475.016
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO SUDESTE,RIO DE JANEIRO,m3,13581.886,12372,13574.431,18206.994,12532.883,18358.538,19950.543,10690.633,13582.163,21523.469,14594.965,12191.253,181159.758
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO SUDESTE,ESPÍRITO SANTO,m3,4685.995,3002.3,3279.45,3558.203,3471.116,3966.732,4413.616,3904.552,2626.784,2479.616,2313.985,2277,39979.349
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO SUDESTE,MINAS GERAIS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORDESTE,BAHIA,m3,1341.548,960,1010,1295,550,730,935,1191,1380,1534.971,1090,1219.976,13237.495
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORDESTE,SERGIPE,m3,40,45,25,25,70,135,115,180,135,135,70,50,1025
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORDESTE,ALAGOAS,m3,0,25,520,515,682.566,405,20,40,200,45,950,20,3422.566
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORDESTE,PERNAMBUCO,m3,525,680,285,255,475,373,391,60,739,863,53,340,5039
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORDESTE,PARAÍBA,m3,0,25,0,0,0,0,0,0,0,30,0,0,55
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORDESTE,RIO GRANDE DO NORTE,m3,425,750,735,705,744.999,610,430,370,340,735,530,609,6983.999
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORDESTE,CEARÁ,m3,460,605,685,670,865,1115,1660,1590,1255,805,1090,995,11795
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORDESTE,PIAUÍ,m3,0,0,0,0,0,0,0,110,130,205,105,120,670
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORDESTE,MARANHÃO,m3,1051.094,669.33,1070.566,715.086,1044.172,590,932,1400,615,1015.398,905.331,639.582,10647.559
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORTE,TOCANTINS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORTE,AMAPÁ,m3,45,35,47,70,103,90,83,80,145,5,99.817,64.817,867.634
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORTE,PARÁ,m3,6925.964,8067.212,10870.224,10664.876,9412.147,10284.924,11783.314,5777.557,4312.523,6164.637,9489.959,7375.493,101128.83
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORTE,RORAIMA,m3,5,5,25,0,0,0,0,0,0,0,0,0,35
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORTE,AMAZONAS,m3,11048.081,11833.382,10270.998,12572.476,9590.557,12592.84,13025.721,9783.013,7405.475,9224.36,9274.494,10945.387,127566.784
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORTE,ACRE,m3,119,31,65,42,58,54,46,39,23,65,137,66,745
ÓLEO DIESEL MARÍTIMO (m3),2018,REGIÃO NORTE,RONDÔNIA,m3,652.5,503.8,623.3,686,585.3,976.2,1162.1,1134.7,1233.9,1182.4,828.1,755.6,10323.9
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO CENTRO-OESTE,DISTRITO FEDERAL,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO CENTRO-OESTE,GOIÁS,m3,0,0,0,0,0,0,0,0,0,0,0,0,0
ÓLEO DIESEL S-1800 (m3),2018,REGIÃO CENTRO-OESTE,MATO GROSSO,m3,25,39,70,52,55,71,46,31,58,96,40,78,661
